Origen,'Proyecto ALIAS',País,'Tipo de Proyecto','Estado manual',MES,'Estado Proyecto (Fecha creación LEAD)','TC (ARS/USD)','Variación TC ARS/USD (- 12 SEM)','Variación TC UYU/USD (- 12 SEM)','Tasa interés crédito hipoteca',Class
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',1,FO,15.85,0.0428,0.0522,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',1,FO,15.85,0.0428,0.0522,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.0522,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',1,FO,15.85,0.0428,0.0522,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.0522,18.42,'UNQUALIFIED LEAD'
Organico,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',1,FO,15.85,0.0428,0.0522,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.0522,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.0522,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',1,FO,15.85,0.0428,0.0522,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.0522,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.0522,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.0522,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.0522,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',1,PV,15.85,0.0428,0.0522,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.0522,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.0522,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',1,PV,15.85,0.0428,0.0522,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',1,PV,15.85,0.0428,0.0522,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.0522,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',1,PV,15.85,0.0428,0.0522,5.89,'UNQUALIFIED LEAD'
Espontaneo,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.0616,18.42,'UNQUALIFIED LEAD'
Organico,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',1,PV,15.85,0.0428,0.0616,5.89,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.0616,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',1,PV,15.85,0.0428,0.0616,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.0616,5.89,'UNQUALIFIED LEAD'
Organico,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',1,PV,15.85,0.0428,0.0616,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.06,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',1,FO,15.85,0.0428,0.06,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',1,FO,15.85,0.0428,0.06,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.06,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.06,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.06,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.06,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.06,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.06,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',1,PV,15.85,0.0428,0.06,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.06,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',1,PV,15.85,0.0428,0.06,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.06,5.89,'QUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.06,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',1,PV,15.85,0.0428,0.06,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.06,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',1,PV,15.85,0.0428,0.06,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',1,PV,15.85,0.0428,0.06,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.06,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.06,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',1,PV,15.85,0.0428,0.06,5.89,'UNQUALIFIED LEAD'
ZonaProp,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',1,FO,15.85,0.0428,0.06,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.06,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',1,FO,15.85,0.0428,0.06,18.42,'UNQUALIFIED LEAD'
Organico,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',1,PV,15.85,0.0428,0.06,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',1,PV,15.85,0.0428,0.0535,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',1,PV,15.85,0.0428,0.0535,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.0535,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.0535,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.0535,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',1,PV,15.85,0.0428,0.0535,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.0535,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.0535,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',1,PV,15.85,0.0428,0.0535,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.0535,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.0535,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',1,PV,15.85,0.0428,0.0535,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',1,PV,15.85,0.0428,0.0535,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',1,PV,15.85,0.0428,0.0535,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.0535,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',1,PV,15.85,0.0428,0.0535,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.0535,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.0535,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.0535,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.0535,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',1,PV,15.85,0.0428,0.0535,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.0535,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.0535,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.0535,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',1,FO,15.85,0.0428,0.0535,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.0535,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.0535,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',1,PV,15.85,0.0428,0.0535,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',1,PV,15.85,0.0428,0.0535,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.0535,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.0535,5.89,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',1,PV,15.85,0.0428,0.0535,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.0535,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',1,PV,15.85,0.0428,0.0535,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',1,PV,15.85,0.0428,0.0535,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',1,FO,15.85,0.0428,0.048,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',1,FO,15.85,0.0428,0.048,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.048,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',1,FO,15.85,0.0428,0.048,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.048,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.048,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',1,FO,15.85,0.0428,0.048,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.048,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',1,FO,15.85,0.0428,0.048,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',1,FO,15.85,0.0428,0.048,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',1,FO,15.85,0.0428,0.048,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.048,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',1,FO,15.85,0.0428,0.048,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',1,FO,15.85,0.0428,0.048,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.048,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.048,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',1,FO,15.85,0.0428,0.048,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.048,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',1,FO,15.85,0.0428,0.048,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.048,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.048,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',1,FO,15.85,0.0428,0.048,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',1,FO,15.85,0.0428,0.048,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.048,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.048,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',1,FO,15.85,0.0428,0.048,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',1,FO,15.85,0.0428,0.048,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.048,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',1,FO,15.85,0.0428,0.048,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.048,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.048,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',1,PV,15.85,0.0428,0.048,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.048,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',1,FO,15.85,0.0428,0.048,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',1,PV,15.85,0.0428,0.048,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.048,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.048,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.048,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',1,PV,15.85,0.0428,0.048,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.048,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.048,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.048,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.048,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.048,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.048,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.048,5.89,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.048,5.89,'QUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',1,PV,15.85,0.0428,0.048,5.89,'UNQUALIFIED LEAD'
ZonaProp,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',1,FO,15.85,0.0428,0.048,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.048,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.048,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #2',AR,Departamentos,'Posible comprador',1,FO,15.85,0.0428,0.048,18.42,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',1,PV,15.85,0.0428,0.048,5.89,'UNQUALIFIED LEAD'
Google,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.048,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.048,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.048,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.048,5.89,'UNQUALIFIED LEAD'
Google,'Proyecto #2',AR,Departamentos,'Perfil inadecuado',1,FO,15.85,0.0428,0.048,18.42,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Posible comprador',1,PV,15.85,0.0428,0.048,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',1,PV,15.85,0.0428,0.048,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',1,PV,15.85,0.0428,0.048,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',1,PV,15.85,0.0428,0.048,5.89,'UNQUALIFIED LEAD'
Facebook,'Proyecto #1',UY,Departamentos,'Perfil inadecuado',1,PV,15.85,0.0428,0.048,5.89,'UNQUALIFIED LEAD'
